concept,concept2,distance_common,distance_first_quartile,n_titles,total_count
Mineral,Pollen,-0.12000000000000001,0.05,2.0,118.0
Mineral,Protostome,-0.06,0.02,1.0,59.0
Mineral,Reptile,-0.02,0.06,1.0,59.0
Mineral,Sperm,0.0,0.01,2.0,118.0
Mineral,Sporangium,-0.13999999999999999,0.01,2.0,118.0
Mineral,Sporophyte,-0.16000000000000003,0.0,2.0,118.0
Mineral,Stamen,-0.11,0.06000000000000002,2.0,118.0
Mineral,Stele_(biology),-0.2,0.08,1.0,55.0
Mineral,Stoma,0.1,0.06999999999999999,2.0,118.0
Mineral,Vascular_plant,-0.15000000000000002,0.01,2.0,118.0
Mitochondrion,8-bit,-0.000958083832335309,0.011497005988023962,2.0,167.0
Mitochondrion,Allele,0.05372708757637475,0.02896130346232179,4.0,491.0
Mitochondrion,Ammonia,0.52,0.02,1.0,86.0
Mitochondrion,Ampere,-0.08,0.02,1.0,118.0
Mitochondrion,Apoptosis,0.1,0.04,1.0,83.0
Mitochondrion,Caenorhabditis_elegans,0.21999999999999997,0.0,1.0,73.0
Mitochondrion,Cancer,0.1,0.04,1.0,63.0
Mitochondrion,Carbon-14,-0.02,0.060000000000000005,1.0,72.0
Mitochondrion,Carboxylic_acid,0.06,0.0,1.0,78.0
Mitochondrion,Cell_division,-0.02843999999999999,0.006280000000000001,4.0,500.0
Mitochondrion,Cell_wall,0.00796657381615599,0.026462395543175487,3.0,359.0
Mitochondrion,Cellular_respiration,0.07936936936936938,0.033693693693693696,3.0,222.0
Mitochondrion,Cellulose,0.02,0.0,1.0,102.0
Mitochondrion,Chlorophyll,0.09323843416370106,0.07444839857651246,3.0,281.0
Mitochondrion,Citric_acid,0.05999999999999999,0.0,1.0,60.0
Mitochondrion,Citric_acid_cycle,0.06,0.06,1.0,53.0
Mitochondrion,Cyclic_adenosine_monophosphate,0.07182608695652175,0.06486956521739132,2.0,115.0
Mitochondrion,Cyclin-dependent_kinase,0.1,0.04,1.0,50.0
Mitochondrion,Cytosol,0.82,0.04,1.0,78.0
Mitochondrion,DNA,0.07000000000000002,0.03559999999999999,4.0,500.0
Mitochondrion,Eukaryote,0.22296,0.034559999999999994,4.0,500.0
Mitochondrion,Exon,-0.08,0.0,1.0,73.0
Mitochondrion,Fermentation,0.08,0.0,1.0,50.0
Mitochondrion,Free_On-line_Dictionary_of_Computing/E_-_H,0.62,0.06,1.0,118.0
Mitochondrion,Gamete,0.017720430107526903,0.0243010752688172,4.0,465.0
Mitochondrion,Gene,0.18,0.07851999999999999,4.0,500.0
Mitochondrion,Gene_expression,0.2124,0.05486666666666668,3.0,300.0
Mitochondrion,Genetic_code,0.08395833333333332,0.0771875,2.0,192.0
Mitochondrion,Genome,0.04423208191126283,0.030170648464163848,3.0,293.0
Mitochondrion,Glycolysis,0.0711182108626198,0.03968051118210863,3.0,313.0
Mitochondrion,Guanosine_triphosphate,0.02,0.02,1.0,73.0
Mitochondrion,Hydrogen_ion,0.08136986301369864,0.05342465753424658,2.0,146.0
Mitochondrion,Intron,0.0175609756097561,0.04065040650406504,2.0,123.0
Mitochondrion,Ion_channel,0.68,0.0,1.0,115.0
Mitochondrion,Light-independent_reactions,0.10953125,0.07906250000000001,2.0,128.0
Mitochondrion,Liver,0.78,0.02,1.0,113.0
Mitochondrion,Lysozyme,0.32,0.0,1.0,52.0
Mitochondrion,Meiosis,0.09696,0.008079999999999999,4.0,500.0
Mitochondrion,MicroRNA,0.20000000000000004,0.02,1.0,53.0
Mitochondrion,Microfibril,0.02,0.02,1.0,56.0
Mitochondrion,Mutation,0.0708955223880597,0.03905472636815921,4.0,402.0
Mitochondrion,Nicotinamide_adenine_dinucleotide,0.0727687296416938,0.04638436482084691,3.0,307.0
Mitochondrion,Nicotinamide_adenine_dinucleotide_phosphate,0.10184615384615384,0.07461538461538461,2.0,130.0
Mitochondrion,Nuclear_membrane,0.0,0.0,1.0,52.0
Mitochondrion,Oxygen,0.34444964871194383,0.029039812646370025,3.0,427.0
Mitochondrion,Photosynthesis,0.08234192037470726,0.05901639344262295,3.0,427.0
Mitochondrion,Plasmodesma,0.06,0.04,1.0,94.0
Mitochondrion,Ploidy,0.239,0.059480000000000005,4.0,500.0
Mitochondrion,Polyadenylation,-0.08,0.0,1.0,67.0
Mitochondrion,Precursor_mRNA,-0.08,0.0,1.0,73.0
Mitochondrion,Prokaryote,0.19879999999999998,0.02611999999999999,4.0,500.0
Mitochondrion,Protein_biosynthesis,0.02,0.05999999999999999,1.0,60.0
Mitochondrion,Protoplast,0.04,0.04,1.0,96.0
Mitochondrion,RNA_polymerase,0.02468085106382979,0.027517730496453906,2.0,141.0
Mitochondrion,Receptor_(biochemistry),0.03650655021834061,0.018515283842794758,2.0,229.0
Mitochondrion,Ribosomal_RNA,0.2118787878787879,0.06921212121212122,2.0,165.0
Mitochondrion,Ribosome,0.13060070671378093,0.05625441696113074,3.0,283.0
Mitochondrion,Spliceosome,-0.08,0.0,1.0,55.0
Mitochondrion,Sucrose,0.74,0.04285714285714286,2.0,175.0
Mitochondrion,Thylakoid,0.1050777202072539,0.0,2.0,193.0
Mitochondrion,Transcription_(genetics),0.10225941422594144,0.05723849372384938,2.0,239.0
Mitochondrion,Translation_(biology),0.19193370165745857,0.059668508287292824,2.0,181.0
Mitochondrion,Transposable_element,0.02000000000000001,0.030000000000000006,2.0,146.0
Mitochondrion,Water,0.09004830917874397,0.025120772946859903,2.0,207.0
Mitochondrion,Zygosity,0.024497041420118337,0.007810650887573966,3.0,338.0
Mitosis,Active_site,0.047391304347826096,0.047391304347826096,2.0,138.0
Mitosis,Adenine,-0.02,0.04,1.0,67.0
Mitosis,Adenosine_triphosphate,-0.0069168900804289545,0.0013941018766756021,4.0,373.0
Mitosis,Allele,0.08048257372654155,0.06230563002680966,4.0,373.0
Mitosis,Alpha_helix,0.08,0.08,1.0,67.0
Mitosis,Apoptosis,0.0,0.0,1.0,83.0
Mitosis,Biochemistry,0.54,0.08,1.0,52.0
Mitosis,C4_carbon_fixation,0.0753012048192771,0.0753012048192771,2.0,166.0
Mitosis,Cancer,0.0,0.0,1.0,63.0
Mitosis,Carbon_dioxide,0.46612244897959193,0.06408163265306123,3.0,245.0
Mitosis,Cell_cycle,0.0,0.0,3.0,266.0
Mitosis,Cell_division,-0.00353887399463807,0.04246648793565685,4.0,373.0
Mitosis,Chlorophyll,0.010119521912350597,0.010119521912350597,3.0,251.0
Mitosis,Chromatid,0.0,0.0,2.0,120.0
Mitosis,Chromosome,0.045951742627345846,0.0,4.0,373.0
Mitosis,Cyclin-dependent_kinase,0.0,0.0,1.0,50.0
Mitosis,Cytoplasm,0.29052341597796144,0.062424242424242424,4.0,363.0
Mitosis,Cytosol,0.8,0.02,1.0,78.0
Mitosis,Dominance_(genetics),0.02294736842105263,0.02294736842105263,3.0,190.0
Mitosis,Enzyme_catalysis,0.14,0.060000000000000005,1.0,52.0
Mitosis,Gamete,0.05157608695652174,0.07141304347826087,4.0,368.0
Mitosis,Genotype,0.13896373056994818,0.03367875647668394,2.0,193.0
Mitosis,Glucose,0.3701142857142857,0.055828571428571436,4.0,350.0
Mitosis,Glutamic_acid,0.68,0.08,1.0,67.0
Mitosis,Glycine,0.68,0.08,1.0,51.0
Mitosis,HIV,0.5202985074626866,0.021492537313432845,3.0,201.0
Mitosis,Hydrogen_ion,0.02410958904109589,0.02410958904109589,2.0,146.0
Mitosis,Hydrolysis,0.30216216216216213,0.048648648648648644,2.0,148.0
Mitosis,Light-independent_reactions,0.04890625,0.04890625,2.0,128.0
Mitosis,Meiosis,0.13935656836461127,0.04241286863270778,4.0,373.0
Mitosis,Microfibril,0.0,0.0,1.0,56.0
Mitosis,Mitochondrion,0.057372654155495965,0.06343163538873997,4.0,373.0
Mitosis,Molecular_biology,-0.04,0.02,1.0,67.0
Mitosis,Nanometre,0.11157894736842106,0.03223684210526316,2.0,152.0
Mitosis,Nicotinamide_adenine_dinucleotide_phosphate,0.04553846153846154,0.04553846153846154,2.0,130.0
Mitosis,Nucleotide,0.14561604584527219,0.0012034383954154725,4.0,349.0
Mitosis,Peptide_bond,0.08,0.08,1.0,67.0
Mitosis,Phenotype,0.02620967741935484,0.02620967741935484,3.0,248.0
Mitosis,Phosphate,0.06734265734265733,0.029580419580419577,3.0,286.0
Mitosis,Plasmodesma,0.04,0.02,1.0,94.0
Mitosis,Protein_folding,0.1,0.08,1.0,67.0
Mitosis,Protoplast,0.02,0.02,1.0,96.0
Mitosis,Red_blood_cell,0.3478461538461539,0.039615384615384615,3.0,260.0
Mitosis,Ribose,0.68,0.05999999999999999,1.0,67.0
Mitosis,Sucrose,0.6857142857142857,0.014285714285714285,2.0,175.0
Mitosis,Thymine,0.4799999999999999,0.04,1.0,60.0
Mitosis,Zygosity,0.02194331983805668,0.02194331983805668,3.0,247.0
Molecular_biology,Adenine,0.02,0.02,1.0,101.0
Molecular_biology,Alpha_helix,0.12,0.06,1.0,131.0
Molecular_biology,Amino_acid,0.72,0.08,1.0,131.0
Molecular_biology,Biochemistry,0.58,0.060000000000000005,1.0,52.0
Molecular_biology,Biomolecular_structure,0.12,0.06,1.0,124.0
Molecular_biology,Carbon,0.1,0.04,1.0,66.0
Molecular_biology,Cell_division,0.04,0.0,1.0,131.0
Molecular_biology,Covalent_bond,0.08,0.02,1.0,62.0
Molecular_biology,Enzyme_catalysis,0.18,0.04,1.0,52.0
Molecular_biology,Flat-four_engine,0.14,0.06,1.0,125.0
Molecular_biology,Glutamic_acid,0.72,0.06,1.0,73.0
Molecular_biology,Glutamine,0.5,0.08,1.0,67.0
Molecular_biology,Glycine,0.72,0.06,1.0,51.0
Molecular_biology,Hydrogen,0.1,0.02,1.0,51.0
Molecular_biology,Hydrogen_bond,0.12,0.06,1.0,99.0
Molecular_biology,Hydrophobe,0.14,0.06,1.0,66.0
Molecular_biology,Ion,0.1,0.060000000000000005,1.0,104.0
Molecular_biology,PH,0.1,0.04,1.0,102.0
Molecular_biology,Peptide,0.12,0.06,1.0,131.0
Molecular_biology,Peptide_bond,0.12,0.06,1.0,131.0
Molecular_biology,Polymer,0.74,0.02,1.0,84.0
Molecular_biology,Protein_Data_Bank,0.76,0.08,1.0,131.0
Molecular_biology,Protein_folding,0.14,0.06,1.0,112.0
Molecular_biology,Red_blood_cell,0.06,0.02,1.0,109.0
Molecular_biology,Ribose,0.72,0.04,1.0,91.0
Molecular_biology,Thymine,0.52,0.02,1.0,60.0
Molecular_cloning,8-bit,0.06,0.06,1.0,57.0
Molecular_cloning,Antibody,0.04000000000000001,0.04000000000000001,1.0,57.0
Molecular_cloning,Bacteria,0.06,0.06,1.0,57.0
Molecular_cloning,Bacteriophage,0.6199999999999999,0.04000000000000001,1.0,57.0
Molecular_cloning,Complementary_DNA,0.04000000000000001,0.04000000000000001,1.0,57.0
Molecular_cloning,DNA,0.14,0.0,1.0,57.0
Molecular_cloning,DNA_ligase,0.0,0.0,1.0,57.0
Molecular_cloning,Gel_electrophoresis,-0.020000000000000004,0.020000000000000004,1.0,57.0
Molecular_cloning,Gene,0.6400000000000001,0.06,1.0,57.0
Molecular_cloning,Genome,0.06,0.06,1.0,57.0
Molecular_cloning,Green_fluorescent_protein,0.04000000000000001,0.04000000000000001,1.0,57.0
Molecular_cloning,Human_genome,0.06,0.06,1.0,57.0
Molecular_cloning,ISO/IEC_8859-14,0.3,0.02,1.0,51.0
Molecular_cloning,Nucleic_acid_thermodynamics,-0.02,0.0,1.0,53.0
Molecular_cloning,Oligonucleotide,0.020000000000000004,0.0,1.0,57.0
Molecular_cloning,Phosphodiester_bond,0.34,0.0,1.0,57.0
Molecular_cloning,Plasmid,0.0,0.020000000000000004,1.0,57.0
Molecular_cloning,Polymerase_chain_reaction,0.020000000000000004,0.020000000000000004,1.0,57.0
Molecular_cloning,Restriction_enzyme,0.0,0.0,1.0,57.0
Monocotyledon,Arabidopsis_thaliana,0.16,0.08,1.0,107.0
Monocotyledon,Cotyledon,0.0,0.08,1.0,107.0
Monocotyledon,Eudicots,0.06,0.0,1.0,107.0
Monocotyledon,Ground_tissue,0.02,0.08,1.0,100.0
Monocotyledon,Meristem,0.06,0.08,1.0,107.0
Monomer,Active_transport,0.039999999999999994,0.06,1.0,58.0
Monomer,Amino_acid,0.18,0.07999999999999999,1.0,58.0
Monomer,Biomolecular_structure,-0.019999999999999997,0.0,1.0,58.0
Monomer,Carbohydrate,0.1,0.06,1.0,58.0
Monomer,Carbon,0.1,0.019999999999999997,1.0,58.0
Monomer,Cell_membrane,0.039999999999999994,0.06,1.0,58.0
Monomer,Chief_operating_officer,-0.02,0.0,1.0,51.0
Monomer,Chloroplast,0.019999999999999997,0.039999999999999994,1.0,58.0
Monomer,Covalent_bond,-0.019999999999999997,0.0,1.0,58.0
Monomer,Cyclic_adenosine_monophosphate,0.06,0.08,1.0,54.0
Monomer,Cytoplasm,0.66,0.07999999999999999,1.0,58.0
Monomer,Diffusion,0.039999999999999994,0.06,1.0,58.0
Monomer,Earth,0.36,0.07999999999999999,1.0,58.0
Monomer,Endoplasmic_reticulum,0.019999999999999997,0.039999999999999994,1.0,58.0
Monomer,Epinephrine,0.06,0.07999999999999999,1.0,58.0
Monomer,Extracellular_matrix,0.019999999999999997,0.039999999999999994,1.0,58.0
Monomer,Fatty_acid,0.0,0.019999999999999997,1.0,58.0
Monomer,Flagellum,0.019999999999999997,0.039999999999999994,1.0,58.0
Monomer,G_protein,0.06,0.08,1.0,56.0
Monomer,Gibbs_free_energy,0.06,0.07999999999999999,1.0,58.0
Monomer,Glucose,0.8,0.06,1.0,58.0
Monomer,Glycogen,0.8,0.07999999999999999,1.0,58.0
Monomer,Glycoprotein,0.6399999999999999,0.06,1.0,58.0
Monomer,Golgi_apparatus,0.019999999999999997,0.039999999999999994,1.0,58.0
Monomer,H2Ceramic_cooling,0.0,0.019999999999999997,1.0,58.0
Monomer,Hydrogen,-0.019999999999999997,0.0,1.0,58.0
Monomer,Hydrogen_bond,-0.019999999999999997,0.0,1.0,58.0
Monomer,Hydrolysis,0.06,0.07999999999999999,1.0,58.0
Monomer,Hydronium,-0.019999999999999997,0.0,1.0,58.0
Monomer,Hydrophobe,0.039999999999999994,0.019999999999999997,1.0,58.0
Monomer,Hydroxyl,0.0,0.019999999999999997,1.0,58.0
Monomer,Lipid,0.039999999999999994,0.019999999999999997,1.0,58.0
Monomer,Macromolecule,-0.019999999999999997,0.0,1.0,58.0
Monomer,Membrane_protein,0.039999999999999994,0.06,1.0,58.0
Monomer,Micrometre,0.019999999999999997,0.039999999999999994,1.0,58.0
Monomer,Microtubule,0.019999999999999997,0.039999999999999994,1.0,58.0
Monomer,Nanometre,0.019999999999999997,0.039999999999999994,1.0,58.0
Monomer,Nucleic_acid,0.0,0.019999999999999997,1.0,58.0
Monomer,Nucleotide,0.15999999999999998,0.039999999999999994,1.0,58.0
Monomer,Organelle,0.019999999999999997,0.039999999999999994,1.0,58.0
Monomer,Peptide,0.18,0.039999999999999994,1.0,58.0
Monomer,Phosphate,0.06,0.07999999999999999,1.0,58.0
Monomer,Polymer,0.0,0.019999999999999997,1.0,58.0
Monomer,Polysaccharide,0.0,0.019999999999999997,1.0,58.0
Monomer,Protein,0.18,0.07999999999999999,1.0,58.0
Monomer,Protein_kinase,0.06,0.07999999999999999,1.0,58.0
Monomer,Protein–protein_interaction,-0.019999999999999997,0.019999999999999997,1.0,58.0
Monomer,RNA,0.0,0.019999999999999997,1.0,58.0
Monomer,Receptor_(biochemistry),0.039999999999999994,0.07999999999999999,1.0,58.0
Monomer,Signal_transduction,0.06,0.07999999999999999,1.0,58.0
Monomer,Sodium,0.68,0.06,1.0,58.0
Monomer,Starch,0.0,0.019999999999999997,1.0,58.0
Monomer,Vacuole,0.019999999999999997,0.039999999999999994,1.0,58.0
Moss,Archegonium,0.04,0.0,1.0,56.0
Moss,Conifer_cone,0.06,0.06,1.0,50.0
Moss,Cycad,0.06,0.06,1.0,56.0
Moss,Embryo,0.18,0.06,1.0,56.0
Moss,Equisetum,0.04,0.02,1.0,56.0
Moss,Fern,0.04,0.02,1.0,56.0
Moss,Flowering_plant,0.1,0.08,1.0,56.0
Moss,Gymnosperm,0.06,0.06,1.0,56.0
Moss,Gynoecium,0.1,0.08,1.0,56.0
Moss,Leaf,0.26,0.02,1.0,56.0
Moss,Lycopodiophyta,0.02,0.02,1.0,56.0
Moss,Ovary_(botany),0.08,0.08,1.0,56.0
Moss,Ovule,0.08,0.06,1.0,56.0
Moss,Pinophyta,0.06,0.06,1.0,56.0
Moss,Pith,0.24,0.06,1.0,50.0
Moss,Pollen,0.08,0.06,1.0,56.0
Moss,Pollen_tube,0.06,0.06,1.0,56.0
Moss,Sepal,0.08,0.08,1.0,56.0
Moss,Stamen,0.1,0.08,1.0,56.0
Moss,Stele_(biology),0.02,0.02,1.0,55.0
Moss,Stoma,0.42,0.0,1.0,56.0
Moss,Tracheid,0.3,0.08,1.0,56.0
Motor_neuron,Arteriole,0.08,0.08,1.0,52.0
Motor_neuron,Atrium_(heart),0.06,0.06,1.0,54.0
Motor_neuron,Bicarbonate,0.12,0.06,1.0,80.0
Motor_neuron,Blood_plasma,0.12,0.06,1.0,66.0
Motor_neuron,Blood_pressure,0.08,0.08,1.0,85.0
Motor_neuron,Capillary,0.08,0.06,1.0,93.0
Motor_neuron,Gas_exchange,0.06,0.04,1.0,93.0
Motor_neuron,Myosin,0.04,0.04,1.0,93.0
Motor_neuron,Photoreceptor_cell,0.020000000000000004,0.0,1.0,57.0
Motor_neuron,Pulmonary_alveolus,0.06,0.06,1.0,53.0
Motor_neuron,Retina,0.02,0.02,1.0,69.0
Motor_neuron,Rod_cell,0.02,0.0,1.0,50.0
Motor_neuron,Sensory_receptor,0.0,0.0,1.0,59.0
Motor_neuron,Smooth_muscle_tissue,0.04,0.04,1.0,68.0
Motor_neuron,Spinal_cord,0.02,0.0,1.0,71.0
Mouse,Archaea,-0.21999999999999997,0.08,1.0,73.0
Mouse,Charles_Darwin,-0.32,0.0,1.0,73.0
Mouse,Cyanobacteria,-0.21999999999999997,0.08,1.0,73.0
Mouse,Embryo,0.08,0.0,1.0,73.0
Mouse,Genus,-0.28,0.04,1.0,73.0
Mouse,Hemoglobin,0.16,0.06,1.0,73.0
Mouse,Hox_gene,-0.32,0.0,1.0,62.0
Mouse,Maize,-0.04,0.0,1.0,73.0
Mouse,Natural_selection,-0.3,0.0,1.0,73.0
Mouse,Phylogenetic_tree,-0.28,0.04,1.0,73.0
Mouse,Phylogenetics,-0.28,0.04,1.0,73.0
Mouse,Pollinator,0.3,0.06,1.0,56.0
Mouse,Protist,-0.2,0.08,1.0,73.0
Mouse,Sea_urchin,0.04,0.04,1.0,50.0
Mouse,Speciation,-0.26,0.04,1.0,71.0
Mouse,Taxon,-0.28,0.04,1.0,53.0
Mutation,Acetylation,-0.08,0.06,1.0,51.0
Mutation,Antibacterial,0.2,0.06,1.0,55.0
Mutation,Bacteria,0.09727891156462586,0.05091156462585034,4.0,735.0
Mutation,Carbon_dioxide,0.33647577092511016,0.0077533039647577125,3.0,227.0
Mutation,Chromatid,0.014666666666666668,0.014666666666666668,2.0,120.0
Mutation,Chromatin,-0.08,0.05999999999999999,1.0,187.0
Mutation,DNA_polymerase,-0.03521505376344086,0.0560752688172043,2.0,372.0
Mutation,DNA_profiling,0.04,0.04,1.0,50.0
Mutation,DNA_replication,-0.02,0.06222760290556901,2.0,413.0
Mutation,DNA_supercoil,-0.12,0.02,1.0,96.0
Mutation,Directionality_(molecular_biology),-0.02123827392120075,0.04371482176360225,2.0,533.0
Mutation,Epigenetics,-0.05999999999999999,0.08,1.0,60.0
Mutation,Escherichia_coli,-0.014670184696569923,0.02,2.0,379.0
Mutation,Eukaryote,0.23830463576158942,0.009271523178807951,4.0,755.0
Mutation,Frog,-0.22,0.08,1.0,97.0
Mutation,Gene_expression,0.23578073089700996,0.04737541528239203,3.0,602.0
Mutation,Genetic_recombination,0.08,0.06,1.0,157.0
Mutation,Genome,-0.0598042414355628,0.0030668841761827092,3.0,613.0
Mutation,Genotype,0.12688,0.021920000000000002,2.0,250.0
Mutation,Histone,-0.08,0.060000000000000005,1.0,283.0
Mutation,Microorganism,0.62,0.05999999999999999,1.0,60.0
Mutation,N-terminus,0.3,0.06,1.0,78.0
Mutation,Nuclease,0.08,0.0,1.0,73.0
Mutation,Nucleosome,-0.08,0.05999999999999999,1.0,233.0
Mutation,Polyploid,0.118,0.017,2.0,140.0
Mutation,Protein_dimer,0.36,0.04,1.0,80.0
Mutation,Recombinant_DNA,0.06,0.06,1.0,68.0
Mutation,Rice,0.4005042016806723,0.059831932773109234,2.0,119.0
Mutation,Saccharomyces_cerevisiae,0.4,0.02,1.0,223.0
Mutation,Stem_cell,0.1,0.08,1.0,61.0
Mutation,Topoisomerase,-0.12,0.02,1.0,102.0
Mutation,Transport_express_régional,-0.08,0.04,1.0,78.0
Mutation,Tyrosine,0.1,0.02,1.0,105.0
Mutation,Water_potential,0.061102362204724404,0.048976377952755897,2.0,127.0
Mutation,X_chromosome,0.42,0.06,1.0,53.0
Mycelium,Algae,0.04000000000000001,0.04000000000000001,1.0,57.0
Mycelium,Diatom,0.06,0.06,1.0,57.0
Mycelium,Dinoflagellate,0.04000000000000001,0.04000000000000001,1.0,57.0
Mycelium,Gametangium,0.060000000000000005,0.0,1.0,52.0
Mycelium,Green_algae,0.08000000000000002,0.020000000000000004,1.0,57.0
Mycelium,Hypha,0.020000000000000004,0.0,1.0,57.0
Mycelium,Lichen,0.020000000000000004,0.020000000000000004,1.0,57.0
Mycelium,Mineral,0.34,0.06,1.0,57.0
Mycelium,Nitrogen,0.52,0.020000000000000004,1.0,57.0
Mycelium,Nitrogen_fixation,0.52,0.020000000000000004,1.0,57.0
Mycelium,Ocean,0.04,0.04,1.0,56.0
Mycelium,Oomycete,0.08000000000000002,0.04000000000000001,1.0,57.0
Mycelium,Red_algae,0.06,0.04000000000000001,1.0,57.0
Mycelium,Slime_mold,0.08000000000000002,0.04000000000000001,1.0,57.0
Mycelium,Spore,0.16000000000000003,0.020000000000000004,1.0,57.0
Mycelium,Symbiosis,0.020000000000000004,0.020000000000000004,1.0,57.0
Mycelium,United_States,0.28,0.020000000000000004,1.0,57.0
Mycelium,Wheat,0.28,0.0,1.0,57.0
Mycelium,Zygote,0.08000000000000002,0.0,1.0,57.0
Myosin,Arteriole,0.04,0.04,1.0,52.0
Myosin,Atrium_(heart),0.02,0.02,1.0,54.0
Myosin,Bicarbonate,0.08,0.02,1.0,80.0
Myosin,Blood_plasma,0.08,0.02,1.0,66.0
Myosin,Blood_pressure,0.04,0.04,1.0,85.0
Myosin,Capillary,0.04,0.02,1.0,96.0
Myosin,Gas_exchange,0.02,0.0,1.0,94.0
Myosin,Glomerulus,0.08,0.08,1.0,59.0
Myosin,Nephron,0.08,0.06,1.0,84.0
Myosin,Pulmonary_alveolus,0.02,0.02,1.0,53.0
Myosin,Seawater,0.12,0.06,1.0,51.0
Myosin,Smooth_muscle_tissue,0.0,0.0,1.0,68.0
Myosin,Urine,0.08,0.06,1.0,96.0
N-terminus,Acetylation,-0.38,0.0,1.0,51.0
N-terminus,Chromatin,-0.38,0.0,1.0,78.0
N-terminus,DNA_polymerase,-0.34,0.02,1.0,78.0
N-terminus,DNA_repair,-0.26,0.08,1.0,78.0
N-terminus,DNA_replication,-0.32,0.04,1.0,78.0
N-terminus,Directionality_(molecular_biology),-0.34,0.04,1.0,78.0
N-terminus,DnaB_helicase,-0.3400000000000001,0.04,1.0,54.0
N-terminus,Endonuclease,-0.24,0.06,1.0,64.0
N-terminus,Epigenetics,-0.36,0.02,1.0,60.0
N-terminus,Eukaryote,0.1,0.06,1.0,78.0
N-terminus,Exonuclease,-0.34,0.04,1.0,78.0
N-terminus,Gene_expression,0.12,0.0,1.0,78.0
N-terminus,Genetic_recombination,-0.22,0.0,1.0,78.0
N-terminus,Histone,-0.38,0.0,1.0,78.0
N-terminus,Nucleosome,-0.38,0.0,1.0,78.0
N-terminus,Okazaki_fragments,-0.34,0.04,1.0,51.0
N-terminus,Phosphorylation,0.04,0.08,1.0,62.0
N-terminus,Primer_(molecular_biology),-0.34,0.039999999999999994,1.0,58.0
N-terminus,Prokaryote,-0.02,0.06,1.0,78.0
N-terminus,Reverse_transcriptase,-0.18,0.06,1.0,71.0
N-terminus,Telomerase,-0.32,0.06,1.0,51.0
N-terminus,Telomere,-0.32,0.06,1.0,78.0
N-terminus,X_chromosome,0.12,0.0,1.0,53.0
Nanometre,8-bit,-0.1,0.08,1.0,73.0
Nanometre,Active_transport,0.02,0.02,1.0,74.0
Nanometre,Adenosine_triphosphate,-0.118125,0.0037499999999999977,2.0,160.0
Nanometre,Ammonia,0.52,0.08,1.0,85.0
Nanometre,Base_pair,-0.009999999999999998,0.074375,2.0,160.0
Nanometre,C4_carbon_fixation,0.08,0.08,1.0,53.0
Nanometre,Carbohydrate,0.08,0.02,1.0,85.0
Nanometre,Carboxylic_acid,0.06,0.06,1.0,78.0
Nanometre,Cell_membrane,0.02,0.02,1.0,85.0
Nanometre,Cellular_respiration,0.08,0.06,1.0,85.0
Nanometre,Chlorophyll,0.08,0.08,1.0,85.0
Nanometre,Chloroplast,0.0,0.0,1.0,85.0
Nanometre,Citric_acid,0.05999999999999999,0.05999999999999999,1.0,60.0
Nanometre,Complementary_DNA,-0.12,0.06,1.0,57.0
Nanometre,DNA_ligase,-0.16,0.02,1.0,75.0
Nanometre,Diffusion,0.02,0.02,1.0,85.0
Nanometre,Earth,0.34,0.04,1.0,85.0
Nanometre,Endoplasmic_reticulum,0.0,0.0,1.0,85.0
Nanometre,Enzyme,-0.080625,0.0037499999999999977,2.0,160.0
Nanometre,Epinephrine,0.04,0.04,1.0,75.0
Nanometre,Extracellular_matrix,0.0,0.0,1.0,81.0
Nanometre,Fermentation,0.08,0.06,1.0,50.0
Nanometre,Flagellum,0.0,0.0,1.0,83.0
Nanometre,G_protein,0.04,0.04,1.0,56.0
Nanometre,Gel_electrophoresis,-0.18,0.04,1.0,75.0
Nanometre,Gibbs_free_energy,0.04,0.04,1.0,68.0
Nanometre,Glycogen,0.78,0.04,1.0,66.0
Nanometre,Glycolysis,0.06,0.06,1.0,85.0
Nanometre,Glycoprotein,0.62,0.02,1.0,68.0
Nanometre,Golgi_apparatus,0.0,0.0,1.0,58.0
Nanometre,Green_fluorescent_protein,-0.12,0.06,1.0,69.0
Nanometre,HIV,0.3997202797202797,0.07412587412587414,2.0,143.0
Nanometre,Human_genome,-0.1,0.08,1.0,66.0
Nanometre,Hydrogen_ion,0.06,0.06,1.0,68.0
Nanometre,Hydrolysis,0.19384615384615386,0.011153846153846155,2.0,156.0
Nanometre,ISO/IEC_8859-14,0.14,0.04,1.0,51.0
Nanometre,Ion_channel,0.68,0.06,1.0,85.0
Nanometre,Light-independent_reactions,0.08,0.08,1.0,65.0
Nanometre,Liver,0.7799999999999999,0.08,1.0,85.0
Nanometre,Lysozyme,0.32,0.060000000000000005,1.0,52.0
Nanometre,Membrane_protein,0.02,0.02,1.0,65.0
Nanometre,Metabolism,0.600625,0.06749999999999999,2.0,160.0
Nanometre,Micrometre,0.0,0.0,1.0,85.0
Nanometre,Microtubule,0.0,0.0,1.0,66.0
Nanometre,Molecular_cloning,-0.16000000000000003,0.020000000000000004,1.0,57.0
Nanometre,Nicotinamide_adenine_dinucleotide,0.06,0.06,1.0,85.0
Nanometre,Nicotinamide_adenine_dinucleotide_phosphate,0.08,0.08,1.0,59.0
Nanometre,Nucleic_acid_thermodynamics,-0.18,0.02,1.0,53.0
Nanometre,Nucleotide,0.215,0.0,2.0,160.0
Nanometre,Oligonucleotide,-0.14,0.02,1.0,75.0
